,agua,potencia,ambiente
4534,26.6,31.5,29.8
4535,26.6,32.0,29.8
4536,26.6,31.9,29.8
4537,26.6,30.7,29.8
4538,26.6,31.0,29.8
4539,26.6,29.7,29.8
4540,26.6,30.6,29.8
4541,26.7,30.4,29.8
4542,26.7,30.1,29.8
4543,26.7,30.9,29.8
4544,26.7,30.9,29.9
4545,26.8,31.2,29.9
4546,26.8,31.0,30.0
4547,26.8,30.3,30.0
4548,26.8,30.8,30.0
4549,26.8,30.4,30.1
4550,26.8,30.6,30.0
4551,26.8,30.6,30.1
4552,26.8,30.7,30.1
4553,26.8,30.5,30.0
4554,26.8,30.2,30.1
4555,26.8,30.1,30.1
4556,26.8,30.5,30.1
4557,26.8,30.7,30.1
4558,26.9,29.9,30.1
4559,26.9,30.8,30.0
4560,26.9,30.0,30.0
4561,26.9,30.3,30.0
4562,26.9,30.2,30.1
4563,26.9,30.5,30.1
4564,26.9,30.9,30.1
4565,26.9,30.0,30.1
4566,26.9,30.5,30.2
4567,26.9,30.3,30.1
4568,26.9,30.6,30.1
4569,27.0,30.0,30.1
4570,27.0,30.6,30.1
4571,27.0,30.2,30.1
4572,27.0,30.6,30.0
4573,27.0,30.3,30.0
4574,27.1,30.1,30.0
4575,27.1,30.8,30.1
4576,27.0,30.8,30.1
4577,27.1,31.1,30.0
4578,27.1,30.9,30.1
4579,27.1,30.7,30.1
4580,27.1,30.8,30.1
4581,27.1,30.7,30.1
4582,27.1,30.4,30.1
4583,27.1,30.3,30.1
4584,27.1,30.9,30.0
4585,27.1,31.2,30.0
4586,27.2,30.2,29.9
4587,27.2,31.0,29.8
4588,27.2,30.3,29.7
4589,27.2,30.4,29.7
4590,27.2,30.4,29.7
4591,27.2,30.2,29.7
4592,27.2,30.0,29.7
4593,27.1,29.7,29.7
4594,27.1,32.1,29.7
4595,27.1,32.4,29.7
4596,27.1,31.8,29.7
4597,27.0,32.7,29.7
4598,26.9,32.4,29.6
4599,26.9,32.0,29.6
4600,26.9,32.5,29.6
4601,26.9,32.4,29.6
4602,26.8,31.9,29.5
4603,26.8,32.1,29.5
4604,26.8,31.4,29.5
4605,26.8,31.8,29.5
4606,26.6,32.5,29.4
4607,26.6,32.4,29.4
4608,26.6,32.6,29.4
4609,26.6,32.6,29.5
4610,26.6,32.4,29.5
4611,26.6,32.1,29.5
4612,26.6,30.1,29.5
4613,26.6,30.0,29.5
4614,26.6,30.4,29.4
4615,26.6,30.4,29.4
4616,26.7,31.0,29.5
4617,26.6,30.9,29.4
4618,26.7,30.5,29.4
4619,26.7,31.2,29.4
4620,26.7,30.7,29.4
4621,26.8,30.4,29.4
4622,26.7,30.6,29.5
4623,26.8,30.7,29.5
4624,26.8,30.9,29.5
4625,26.8,30.1,29.5
4626,26.8,30.0,29.5
4627,26.8,29.9,29.5
4628,26.8,30.4,29.5
4629,26.8,31.0,29.5
4630,26.8,30.5,29.5
4631,26.9,30.8,29.5
4632,26.8,30.2,29.5
4633,26.9,30.1,29.6
4634,26.9,30.6,29.6
4635,26.9,31.0,29.6
4636,26.9,30.5,29.6
4637,26.9,31.2,29.6
4638,26.9,30.9,29.6
4639,26.9,31.0,29.6
4640,26.9,30.3,29.6
4641,26.9,30.1,29.6
4642,26.9,31.6,29.5
4643,26.9,30.8,29.5
4644,27.0,30.4,29.5
4645,27.0,31.0,29.6
4646,27.0,30.8,29.6
4647,27.0,31.1,29.6
4648,27.0,30.3,29.5
4649,27.1,30.2,29.5
4650,27.0,30.4,29.5
4651,27.1,30.9,29.5
4652,27.1,30.3,29.5
4653,27.1,30.0,29.6
4654,27.1,30.4,29.6
4655,27.1,31.4,29.7
4656,27.1,30.1,29.7
4657,27.1,30.2,29.6
4658,27.1,30.9,29.7
4659,27.2,30.9,29.7
4660,27.2,30.9,29.7
4661,27.2,30.7,29.8
4662,27.2,30.5,29.7
4663,27.3,30.2,29.8
4664,27.2,30.4,29.7
4665,27.2,30.6,29.7
4666,27.1,33.5,29.7
4667,27.1,32.4,29.7
4668,27.1,32.3,29.7
4669,27.0,32.0,29.6
4670,27.0,32.1,29.6
4671,26.9,33.1,29.6
4672,26.9,32.6,29.6
4673,26.9,32.2,29.5
4674,26.8,32.8,29.5
4675,26.8,31.9,29.5
4676,26.8,32.3,29.4
4677,26.8,31.8,29.4
4678,26.7,32.4,29.4
4679,26.7,32.2,29.3
4680,26.6,32.1,29.2
4681,26.6,32.1,29.1
4682,26.6,32.2,29.1
4683,26.6,31.8,29.1
4684,26.6,32.4,29.0
4685,26.6,29.6,29.1
4686,26.6,30.7,29.1
4687,26.6,30.5,29.2
4688,26.6,30.4,29.1
4689,26.6,30.3,29.1
4690,26.7,30.1,29.2
4691,26.7,29.9,29.2
4692,26.7,29.6,29.3
4693,26.7,30.3,29.3
4694,26.7,31.1,29.3
4695,26.8,30.5,29.4
4696,26.8,30.8,29.5
4697,26.8,30.7,29.6
4698,26.8,29.8,29.6
4699,26.8,30.2,29.6
4700,26.8,30.0,29.6
4701,26.8,30.4,29.6
4702,26.8,30.6,29.6
4703,26.8,30.0,29.6
4704,26.9,30.6,29.6
4705,26.9,30.5,29.6
4706,26.9,29.9,29.6
4707,26.9,30.8,29.7
4708,26.9,30.7,29.8
4709,26.9,29.8,29.7
4710,26.9,30.5,29.7
4711,26.9,30.4,29.7
4712,26.9,30.0,29.7
4713,26.9,30.8,29.7
4714,26.9,30.1,29.6
4715,26.9,31.1,29.7
4716,26.9,30.4,29.7
4717,27.0,30.6,29.7
4718,27.0,30.9,29.7
4719,27.0,30.2,29.7
4720,27.1,31.0,29.7
4721,27.1,30.8,29.6
4722,27.1,29.7,29.6
4723,27.1,30.1,29.6
4724,27.1,30.3,29.6
4725,27.1,31.0,29.6
4726,27.1,30.6,29.6
4727,27.1,30.6,29.5
4728,27.1,31.0,29.5
4729,27.1,30.8,29.6
4730,27.1,30.4,29.6
4731,27.1,30.2,29.6
4732,27.1,29.8,29.6
4733,27.2,30.6,29.5
4734,27.2,30.4,29.5
4735,27.2,30.5,29.5
4736,27.2,30.2,29.6
4737,27.2,29.8,29.6
4738,27.2,30.3,29.6
4739,27.1,29.8,29.5
4740,27.1,32.8,29.6
4741,27.1,31.9,29.6
4742,27.1,31.6,29.6
4743,27.0,32.0,29.6
4744,27.0,32.5,29.5
4745,26.9,31.9,29.5
4746,26.9,32.7,29.4
4747,26.9,31.7,29.4
4748,26.8,32.0,29.2
4749,26.8,32.7,29.1
4750,26.8,32.0,29.1
4751,26.7,32.6,29.0
4752,26.7,32.0,29.0
4753,26.6,31.5,28.9
4754,26.6,32.3,28.9
4755,26.6,32.2,28.9
4756,26.6,31.7,28.9
4757,26.6,31.6,28.9
4758,26.6,30.1,28.9
4759,26.6,30.3,28.9
4760,26.6,30.0,28.9
4761,26.6,30.4,28.9
4762,26.6,30.6,28.9
4763,26.7,29.9,29.0
4764,26.7,30.8,29.1
4765,26.7,30.6,29.2
4766,26.7,30.7,29.2
4767,26.8,30.2,29.3
4768,26.8,30.1,29.4
4769,26.8,30.1,29.4
4770,26.8,29.9,29.5
4771,26.8,30.1,29.6
4772,26.8,31.1,29.5
4773,26.8,30.1,29.5
4774,26.8,30.3,29.6
4775,26.8,30.3,29.6
4776,26.8,30.1,29.5
4777,26.8,30.4,29.6
4778,26.8,29.9,29.6
4779,26.9,30.5,29.5
4780,26.9,30.7,29.6
4781,26.9,30.0,29.6
4782,26.9,30.9,29.6
4783,26.9,29.6,29.6
4784,26.9,31.4,29.6
4785,26.9,30.3,29.6
4786,26.9,30.2,29.6
4787,26.9,30.6,29.5
4788,26.9,30.4,29.6
4789,26.9,30.1,29.6
4790,26.9,30.6,29.6
4791,26.9,30.0,29.6
4792,26.9,29.9,29.6
4793,27.0,30.7,29.6
4794,26.9,30.6,29.6
4795,27.0,30.6,29.6
4796,27.0,30.2,29.6
4797,27.0,30.5,29.6
4798,27.0,30.4,29.6
4799,27.0,30.3,29.5
4800,27.0,30.6,29.6
4801,27.1,30.7,29.6
4802,27.0,30.0,29.6
4803,27.1,30.6,29.5
4804,27.1,30.8,29.5
4805,27.1,31.0,29.5
4806,27.1,30.4,29.5
4807,27.1,31.0,29.5
4808,27.1,30.9,29.4
4809,27.1,30.0,29.4
4810,27.1,30.0,29.4
4811,27.1,30.4,29.4
4812,27.1,30.6,29.4
4813,27.1,29.8,29.4
4814,27.2,30.0,29.4
4815,27.2,30.1,29.4
4816,27.2,30.4,29.3
4817,27.2,30.7,29.3
4818,27.2,30.4,29.4
4819,27.2,29.9,29.3
4820,27.1,30.0,29.3
4821,27.1,32.4,29.2
4822,27.1,32.0,29.2
4823,27.1,33.1,29.2
4824,27.0,32.8,29.2
4825,26.9,32.8,29.2
4826,26.9,31.8,29.2
4827,26.9,32.0,29.2
4828,26.8,31.9,29.2
4829,26.8,32.8,29.1
4830,26.8,32.6,29.1
4831,26.8,32.0,29.1
4832,26.7,31.7,29.2
4833,26.7,31.4,29.1
4834,26.6,32.3,29.1
4835,26.6,31.7,29.1
4836,26.5,31.6,29.0
4837,26.6,32.4,29.0
4838,26.6,30.0,28.9
4839,26.6,30.7,28.9
4840,26.6,30.6,28.9
4841,26.6,29.7,28.9
4842,26.6,30.4,28.9
4843,26.6,31.0,28.9
4844,26.6,30.0,29.0
4845,26.6,30.0,29.1
4846,26.6,30.0,29.1
4847,26.6,30.5,29.2
4848,26.7,30.2,29.3
4849,26.7,30.8,29.3
4850,26.8,30.9,29.3
4851,26.7,29.9,29.3
4852,26.7,30.4,29.3
4853,26.7,30.7,29.4
4854,26.8,31.1,29.4
4855,26.8,30.8,29.4
4856,26.8,30.5,29.4
4857,26.8,30.0,29.4
4858,26.8,31.0,29.4
4859,26.8,30.7,29.4
4860,26.8,31.0,29.5
4861,26.9,29.8,29.4
4862,26.9,29.9,29.4
4863,26.9,30.4,29.4
4864,26.9,30.3,29.4
4865,26.9,30.3,29.4
4866,26.9,29.9,29.4
4867,26.9,29.9,29.3
4868,26.9,31.1,29.4
4869,26.9,29.8,29.3
4870,26.9,30.6,29.3
4871,26.9,30.0,29.3
4872,26.9,30.8,29.2
4873,26.9,30.3,29.2
4874,27.0,30.7,29.2
4875,27.0,30.1,29.2
4876,27.0,30.4,29.3
4877,27.0,30.7,29.3
4878,27.0,30.7,29.2
4879,27.1,30.3,29.2
4880,27.0,30.3,29.2
4881,27.1,30.7,29.2
4882,27.1,30.2,29.2
4883,27.1,30.4,29.2
4884,27.1,30.4,29.2
4885,27.1,31.2,29.2
4886,27.1,30.5,29.2
4887,27.1,30.0,29.3
4888,27.1,30.5,29.2
4889,27.2,30.2,29.2
4890,27.2,30.8,29.2
4891,27.2,30.8,29.2
4892,27.2,30.4,29.2
4893,27.2,30.7,29.1
4894,27.2,31.1,29.2
4895,27.2,30.1,29.2
4896,27.2,30.7,29.2
4897,27.1,31.1,29.2
4898,27.1,32.2,29.2
4899,27.1,33.1,29.3
4900,27.0,32.6,29.2
4901,27.0,32.3,29.2
4902,26.9,32.8,29.2
4903,26.9,32.3,29.2
4904,26.9,32.0,29.2
4905,26.8,32.7,29.1
4906,26.8,32.3,29.1
4907,26.8,32.7,29.1
4908,26.7,32.1,29.0
4909,26.7,31.9,29.0
4910,26.7,32.5,29.0
4911,26.6,31.8,29.0
4912,26.6,33.2,28.9
4913,26.6,31.8,29.0
4914,26.6,32.5,28.9
4915,26.6,32.0,29.0
4916,26.6,29.8,28.9
4917,26.6,30.2,28.9
4918,26.6,30.2,28.9
4919,26.6,31.1,29.0
4920,26.6,30.7,29.0
4921,26.6,30.5,29.0
4922,26.6,30.3,29.0
4923,26.6,30.5,29.0
4924,26.7,30.8,29.0
4925,26.7,30.9,29.1
4926,26.8,30.1,29.1
4927,26.8,30.4,29.1
4928,26.8,30.8,29.1
4929,26.8,30.5,29.1
4930,26.8,30.3,29.1
4931,26.8,30.0,29.2
4932,26.8,31.1,29.2
4933,26.8,30.6,29.2
4934,26.8,31.1,29.2
4935,26.8,31.0,29.1
4936,26.9,30.6,29.1
4937,26.8,31.0,29.1
4938,26.8,31.4,29.1
4939,26.9,30.9,29.1
4940,26.9,31.3,29.2
4941,26.9,30.9,29.1
4942,26.9,30.3,29.1
4943,26.9,30.4,29.1
4944,26.9,30.8,29.2
4945,26.9,31.1,29.2
4946,26.9,31.1,29.1
4947,26.9,30.9,29.0
4948,26.9,30.9,29.0
4949,26.9,30.3,29.0
4950,26.9,30.9,29.0
4951,26.9,30.9,29.0
4952,26.9,30.0,29.1
4953,26.9,30.3,29.0
4954,27.0,30.5,29.0
4955,27.0,30.3,29.0
4956,27.0,30.9,29.0
4957,27.0,30.1,29.0
4958,27.0,30.6,29.0
4959,27.0,30.9,29.0
4960,27.0,30.0,29.0
4961,27.1,30.2,29.0
4962,27.1,30.3,28.9
4963,27.1,30.8,28.9
4964,27.1,30.7,28.9
4965,27.1,30.5,28.9
4966,27.1,31.6,28.9
4967,27.1,30.2,28.9
4968,27.1,30.3,28.9
4969,27.1,30.5,28.9
4970,27.1,30.6,28.9
4971,27.1,31.3,28.9
4972,27.1,30.7,28.9
4973,27.1,31.4,29.0
4974,27.2,30.5,29.0
4975,27.1,30.2,29.0
4976,27.2,30.2,29.0
4977,27.2,31.4,29.0
4978,27.2,30.6,29.1
4979,27.2,30.7,29.1
4980,27.2,30.1,29.1
4981,27.2,29.9,29.1
4982,27.2,30.7,29.1
4983,27.1,30.9,29.1
4984,27.1,32.2,29.1
4985,27.1,32.4,29.1
4986,27.1,32.4,29.1
4987,27.0,33.2,29.1
4988,26.9,33.0,29.1
4989,26.9,33.4,29.1
4990,26.9,32.2,29.0
4991,26.9,32.8,29.0
4992,26.8,32.0,29.0
4993,26.8,32.9,29.0
4994,26.7,32.5,29.0
4995,26.7,32.1,29.0
4996,26.6,32.7,28.9
4997,26.7,32.8,28.9
4998,26.6,32.4,28.9
4999,26.6,32.6,28.9
5000,26.6,32.1,28.9
5001,26.6,30.9,28.9
5002,26.6,31.4,28.9
5003,26.6,31.0,28.9
5004,26.6,30.6,28.9
5005,26.6,29.9,28.9
5006,26.6,30.4,28.9
5007,26.6,30.7,29.0
5008,26.7,30.2,29.0
5009,26.7,30.6,29.0
5010,26.7,30.4,29.0
5011,26.7,30.8,29.0
5012,26.7,29.9,29.1
5013,26.8,30.6,29.0
5014,26.8,29.7,29.1
5015,26.8,30.3,29.1
5016,26.8,30.9,29.1
5017,26.8,30.2,29.1
5018,26.8,30.5,29.1
5019,26.8,30.6,29.1
5020,26.8,30.0,29.1
5021,26.8,30.0,29.1
5022,26.8,29.9,29.1
5023,26.9,30.2,29.1
5024,26.8,31.2,29.1
5025,26.9,30.8,29.1
5026,26.9,30.5,29.1
5027,26.9,30.4,29.1
5028,26.9,30.7,29.1
5029,26.9,30.9,29.1
5030,26.9,30.4,29.1
5031,26.9,30.3,29.2
5032,26.9,30.3,29.1
5033,26.9,30.1,29.2
5034,26.9,31.0,29.2
5035,26.9,30.8,29.1
5036,26.9,30.1,29.1
5037,27.0,30.6,29.1
5038,27.0,30.3,29.1
5039,27.0,30.7,29.1
5040,27.0,30.1,29.0
5041,27.0,30.7,29.1
5042,27.1,30.9,29.0
5043,27.1,30.7,29.1
5044,27.1,30.6,29.1
5045,27.1,30.7,29.1
5046,27.1,30.1,29.0
5047,27.1,30.6,29.1
5048,27.1,30.2,29.1
5049,27.1,30.4,29.1
5050,27.1,31.2,29.1
5051,27.1,30.7,29.1
5052,27.1,30.7,29.1
5053,27.2,30.7,29.1
5054,27.1,31.2,29.1
5055,27.2,31.2,29.1
5056,27.2,30.5,29.1
5057,27.2,30.4,29.1
5058,27.2,30.7,29.1
5059,27.3,30.8,29.1
5060,27.1,30.3,29.1
5061,27.1,30.7,29.1
5062,27.1,32.3,29.1
5063,27.1,33.4,29.1
5064,27.0,32.5,29.1
5065,27.0,32.2,29.0
5066,26.9,33.0,29.1
5067,26.9,33.3,29.1
5068,26.9,33.3,29.0
5069,26.8,32.7,29.0
5070,26.8,32.8,28.9
5071,26.8,32.2,28.9
5072,26.8,33.2,28.9
5073,26.8,33.2,28.8
5074,26.7,31.9,28.8
5075,26.6,32.7,28.8
5076,26.6,32.3,28.8
5077,26.6,33.0,28.8
5078,26.6,33.2,28.8
5079,26.6,30.3,28.8
5080,26.6,30.8,28.8
5081,26.6,31.1,28.8
5082,26.7,30.9,28.8
5083,26.7,31.0,28.8
5084,26.7,30.4,28.8
5085,26.7,30.7,28.9
5086,26.7,30.8,28.9
5087,26.7,30.4,28.9
5088,26.7,31.5,28.9
5089,26.8,31.1,28.9
5090,26.8,31.0,29.0
5091,26.8,30.6,29.1
5092,26.8,31.1,29.1
5093,26.8,30.5,29.1
5094,26.8,30.7,29.1
5095,26.8,30.6,29.1
5096,26.8,30.8,29.2
5097,26.8,31.3,29.2
5098,26.8,31.3,29.2
5099,26.8,30.8,29.1
5100,26.8,30.4,29.1
5101,26.8,31.1,29.1
5102,26.8,31.0,29.1
5103,26.9,30.5,29.3
5104,26.9,30.6,29.3
5105,26.9,30.3,29.3
5106,26.9,31.2,29.3
5107,26.9,31.5,29.3
5108,26.9,30.3,29.4
5109,26.9,31.4,29.4
5110,26.9,30.7,29.4
5111,26.9,30.6,29.4
5112,26.9,31.3,29.4
5113,26.9,31.0,29.3
5114,26.9,31.2,29.4
5115,26.9,31.8,29.4
5116,27.0,31.2,29.4
5117,27.0,31.8,29.4
5118,27.0,32.1,29.4
5119,27.0,30.8,29.4
5120,27.0,31.1,29.3
5121,27.0,30.6,29.3
5122,27.1,31.2,29.4
5123,27.1,30.4,29.4
5124,27.1,31.1,29.3
5125,27.1,31.0,29.3
5126,27.1,30.4,29.3
5127,27.1,31.5,29.4
5128,27.1,30.9,29.4
5129,27.1,31.0,29.3
5130,27.1,30.7,29.3
5131,27.1,30.8,29.3
5132,27.1,30.6,29.3
5133,27.1,31.1,29.4
5134,27.2,30.5,29.4
5135,27.1,30.5,29.4
5136,27.2,31.0,29.2
5137,27.2,30.8,29.2
5138,27.2,31.0,29.3
5139,27.2,31.1,29.3
5140,27.2,30.4,29.3
5141,27.2,31.7,29.3
5142,27.1,33.7,29.3
5143,27.1,33.0,29.3
5144,27.1,32.9,29.3
5145,27.1,32.7,29.3
5146,27.0,33.1,29.3
5147,26.9,32.9,29.3
5148,26.9,33.1,29.2
5149,26.9,32.1,29.1
5150,26.8,32.8,29.0
5151,26.8,33.0,28.9
5152,26.8,32.5,28.8
5153,26.8,32.8,28.8
5154,26.7,32.6,28.8
5155,26.7,32.7,28.8
5156,26.6,32.3,28.8
5157,26.6,32.2,28.8
5158,26.6,32.6,28.7
5159,26.6,32.7,28.8
5160,26.6,30.6,28.8
5161,26.6,31.3,28.8
5162,26.6,30.7,28.8
5163,26.6,30.8,28.7
5164,26.6,30.8,28.7
5165,26.6,31.2,28.7
5166,26.7,30.4,28.7
5167,26.7,30.7,28.7
5168,26.7,30.9,28.8
5169,26.7,31.3,28.7
5170,26.7,30.3,28.7
5171,26.7,30.3,28.8
5172,26.8,30.9,28.8
5173,26.8,31.2,28.9
5174,26.8,31.1,28.8
5175,26.8,30.6,28.9
5176,26.8,31.3,28.9
5177,26.8,30.6,28.9
5178,26.8,30.5,28.9
5179,26.8,30.6,28.9
5180,26.8,31.1,28.9
5181,26.8,30.4,29.0
5182,26.9,30.5,29.0
5183,26.8,31.1,29.1
5184,26.9,30.7,29.1
5185,26.9,31.0,29.1
5186,26.9,31.2,29.2
5187,26.9,31.3,29.1
5188,26.9,31.2,29.0
5189,26.9,31.1,29.0
5190,26.9,31.3,29.0
5191,26.9,30.9,29.0
5192,26.9,31.0,28.9
5193,26.9,30.8,28.9
5194,26.9,30.4,29.0
5195,26.9,30.5,28.9
5196,26.9,31.9,28.9
5197,27.0,31.8,28.9
5198,27.0,31.7,28.9
5199,27.0,31.5,28.9
5200,27.0,31.6,28.9
5201,27.0,31.4,28.9
5202,27.0,31.3,28.9
5203,27.0,31.6,28.9
5204,27.1,31.3,28.9
5205,27.1,31.8,28.9
5206,27.1,31.1,28.9
5207,27.1,31.2,28.9
5208,27.1,32.0,28.9
5209,27.1,31.3,28.9
5210,27.1,31.7,29.0
5211,27.1,31.5,29.0
5212,27.1,31.4,29.0
5213,27.1,31.8,29.0
5214,27.1,32.0,29.0
5215,27.1,31.5,29.0
5216,27.1,31.3,28.9
5217,27.1,31.2,28.9
5218,27.1,31.7,29.0
5219,27.2,31.9,29.0
5220,27.2,31.6,29.1
5221,27.2,31.4,29.0
5222,27.2,31.0,29.1
5223,27.2,31.8,29.1
5224,27.1,31.4,29.2
5225,27.1,34.2,29.2
5226,27.1,32.6,29.2
5227,27.0,33.6,29.2
5228,26.9,32.8,29.2
5229,26.9,33.5,29.2
5230,26.9,33.6,29.1
5231,26.9,33.2,29.1
5232,26.8,33.9,29.1
5233,26.8,33.2,29.0
5234,26.8,33.5,29.0
5235,26.8,33.1,28.9
5236,26.7,32.8,28.9
5237,26.6,32.7,28.9
5238,26.6,33.7,28.9
5239,26.6,32.8,28.9
5240,26.7,33.4,28.9
5241,26.7,31.6,28.9
5242,26.6,31.3,28.8
5243,26.6,31.1,28.8
5244,26.7,31.8,28.8
5245,26.7,30.9,28.8
5246,26.7,31.7,28.8
5247,26.7,31.8,28.9
5248,26.7,31.5,29.0
5249,26.7,31.7,29.1
5250,26.8,31.1,29.1
5251,26.8,31.9,29.2
5252,26.8,31.2,29.3
5253,26.8,31.3,29.3
5254,26.8,31.0,29.3
5255,26.8,31.4,29.3
5256,26.8,31.0,29.3
5257,26.8,31.2,29.2
5258,26.8,30.9,29.3
5259,26.8,31.6,29.3
5260,26.8,31.7,29.3
5261,26.9,30.9,29.3
5262,26.9,31.5,29.4
5263,26.9,31.8,29.3
5264,26.9,31.2,29.4
5265,26.9,31.9,29.4
5266,26.9,31.9,29.3
5267,26.9,31.3,29.3
5268,26.9,31.1,29.3
5269,26.9,30.9,29.3
5270,26.9,31.3,29.3
5271,26.9,31.2,29.3
5272,26.9,31.7,29.3
5273,27.0,30.9,29.3
5274,27.0,31.4,29.3
5275,27.0,31.0,29.3
5276,27.0,31.7,29.3
5277,27.0,30.9,29.3
5278,27.0,31.7,29.3
5279,27.0,31.6,29.3
5280,27.0,31.0,29.3
5281,27.0,31.4,29.4
5282,27.1,31.0,29.3
5283,27.1,31.2,29.3
5284,27.1,31.0,29.3
5285,27.1,31.1,29.2
5286,27.1,31.0,29.2
5287,27.1,31.7,29.3
5288,27.1,31.3,29.3
5289,27.1,31.4,29.3
5290,27.1,31.7,29.3
5291,27.1,31.1,29.3
5292,27.1,31.7,29.2
5293,27.1,31.6,29.3
5294,27.1,31.5,29.3
5295,27.1,31.6,29.2
5296,27.1,31.6,29.2
5297,27.1,31.4,29.2
5298,27.1,31.6,29.2
5299,27.1,31.0,29.2
5300,27.1,30.9,29.3
5301,27.2,31.7,29.3
5302,27.2,31.0,29.3
5303,27.2,31.0,29.3
5304,27.3,30.7,29.3
5305,27.2,30.5,29.3
5306,27.2,30.9,29.2
5307,27.1,33.8,29.2
5308,27.1,33.2,29.2
5309,27.0,33.4,29.2
5310,27.0,32.9,29.2
5311,26.9,33.3,29.2
5312,26.9,33.2,29.2
5313,26.9,33.6,29.1
5314,26.8,32.8,29.1
5315,26.8,33.4,29.0
5316,26.8,33.1,29.0
5317,26.8,33.3,29.0
5318,26.7,33.3,28.9
5319,26.6,32.6,28.9
5320,26.6,32.5,28.9
5321,26.6,33.3,28.9
5322,26.6,32.7,28.8
5323,26.6,33.1,28.8
5324,26.6,31.4,28.8
5325,26.6,30.8,28.8
5326,26.6,30.5,28.8
5327,26.6,30.6,28.9
5328,26.6,30.9,28.8
5329,26.7,31.4,28.9
5330,26.7,31.0,28.9
5331,26.7,31.4,29.0
5332,26.7,31.2,29.1
5333,26.7,31.2,29.1
5334,26.7,31.6,29.3
5335,26.7,31.1,29.2
5336,26.8,30.9,29.1
5337,26.8,30.8,29.2
5338,26.8,31.1,29.2
5339,26.8,31.7,29.2
5340,26.8,31.2,29.3
5341,26.8,31.6,29.3
5342,26.8,30.9,29.3
5343,26.8,31.5,29.3
5344,26.8,31.0,29.3
5345,26.8,30.8,29.3
5346,26.8,30.9,29.3
5347,26.8,31.4,29.3
5348,26.8,30.9,29.3
5349,26.8,30.8,29.2
5350,26.9,31.3,29.2
5351,26.9,31.1,29.2
5352,26.9,31.4,29.2
5353,26.9,31.4,29.3
5354,26.9,30.8,29.3
5355,26.9,31.5,29.2
5356,26.9,31.5,29.3
5357,26.9,31.5,29.3
5358,26.9,31.2,29.3
5359,26.9,31.1,29.3
5360,26.9,31.0,29.3
5361,26.9,30.8,29.4
5362,26.9,31.7,29.4
5363,26.9,31.5,29.5
5364,27.0,31.1,29.3
5365,27.0,31.1,29.2
5366,27.0,30.9,29.2
5367,27.0,30.9,29.2
5368,27.1,31.6,29.2
5369,27.1,30.9,29.2
5370,27.1,30.9,29.1
5371,27.0,31.6,29.1
5372,27.1,31.3,29.0
5373,27.1,31.5,29.0
5374,27.1,31.3,29.0
5375,27.1,31.7,29.1
5376,27.1,31.5,29.1
5377,27.1,31.2,29.0
5378,27.1,31.6,29.0
5379,27.1,31.3,29.1
5380,27.1,31.1,29.0
5381,27.2,31.3,29.1
5382,27.2,31.3,29.1
5383,27.2,30.9,29.1
5384,27.2,31.4,29.2
5385,27.2,30.9,29.2
5386,27.2,30.8,29.2
5387,27.1,31.3,29.2
5388,27.1,32.7,29.1
5389,27.1,33.4,29.2
5390,27.0,33.6,29.2
5391,26.9,33.5,29.2
5392,27.0,32.6,29.2
5393,26.9,33.1,29.2
5394,26.9,33.7,29.1
5395,26.9,33.2,29.0
5396,26.8,33.4,29.0
5397,26.8,33.6,28.9
5398,26.7,32.4,28.9
5399,26.7,32.8,28.8
5400,26.6,33.4,28.8
5401,26.6,32.6,28.7
5402,26.6,33.4,28.8
5403,26.6,32.3,28.8
5404,26.6,32.9,28.9
5405,26.6,30.9,28.8
5406,26.6,30.9,28.9
5407,26.6,30.7,28.9
5408,26.6,31.5,28.9
5409,26.6,30.7,28.9
5410,26.7,31.1,28.9
5411,26.6,31.6,29.1
5412,26.7,31.0,29.2
5413,26.7,31.0,29.3
5414,26.8,31.4,29.4
5415,26.7,31.5,29.4
5416,26.7,30.6,29.4
5417,26.8,30.6,29.5
5418,26.8,31.0,29.5
5419,26.8,30.8,29.4
5420,26.8,30.6,29.3
5421,26.8,31.5,29.3
5422,26.8,31.3,29.2
5423,26.8,31.3,29.2
5424,26.8,31.4,29.3
5425,26.8,30.7,29.2
5426,26.8,30.9,29.2
5427,26.8,30.6,29.1
5428,26.8,30.9,29.2
5429,26.9,31.1,29.2
5430,26.9,31.3,29.2
5431,26.9,31.3,29.2
5432,26.9,31.0,29.2
5433,26.9,31.2,29.2
5434,26.9,31.3,29.2
5435,26.9,31.2,29.3
5436,26.9,31.2,29.3
5437,26.9,31.4,29.3
5438,26.9,31.1,29.4
5439,26.9,30.6,29.4
5440,26.9,30.6,29.3
5441,26.9,31.3,29.3
5442,26.9,31.3,29.3
5443,27.0,31.2,29.3
5444,27.0,31.3,29.3
5445,27.0,30.7,29.4
5446,27.0,31.1,29.4
5447,27.0,31.4,29.5
5448,27.0,31.3,29.5
5449,27.0,31.0,29.5
5450,27.0,30.8,29.5
5451,27.1,31.0,29.5
5452,27.1,30.9,29.5
5453,27.1,30.6,29.4
5454,27.1,30.5,29.4
5455,27.1,30.7,29.4
5456,27.1,30.9,29.5
5457,27.1,31.5,29.5
5458,27.1,30.9,29.6
5459,27.1,31.4,29.6
5460,27.1,31.5,29.6
5461,27.1,30.6,29.5
5462,27.2,31.0,29.5
5463,27.1,30.7,29.5
5464,27.2,30.8,29.4
5465,27.2,30.6,29.4
